portfolio_name,position_date,identifier_client,book_price,quantity,curve_name
USIG,2025-04-30,US084423AU64,75.92,497248.76,USD_SWAP
USIG,2025-04-30,US74432QCE35,81.37,1214251.66,USD_SWAP
USIG,2025-04-30,US33767BAA70,95.54,655116.0,USD_SWAP
USIG,2025-04-30,US29379VBQ59,79.7,1688704.3,USD_SWAP
USIG,2025-04-30,US532457CG18,90.69,1744397.98,USD_SWAP
USIG,2025-04-30,US45687AAN28,80.45,442630.7,USD_SWAP
USIG,2025-04-30,US00388WAH43,75.94,1017035.63,USD_SWAP
USIG,2025-04-30,US62213LAA44,72.83,257094.11,USD_SWAP
USIG,2025-04-30,US30303M8J41,83.47,3630780.98,USD_SWAP
USIG,2025-04-30,US059165EK25,79.72,441067.64,USD_SWAP
USIG,2025-04-30,US01959LAA08,87.25,451391.73,USD_SWAP
USIG,2025-04-30,US05565QDV77,94.97,1845722.87,USD_SWAP
USIG,2025-04-30,US92343VCK89,88.32,3232823.56,USD_SWAP
USIG,2025-04-30,US36264FAN15,76.08,1367927.24,USD_SWAP
USIG,2025-04-30,US00115AAJ88,79.76,433239.92,USD_SWAP
USIG,2025-04-30,US74825QAB68,88.96,289541.08,USD_SWAP
USIG,2025-04-30,US459200KC42,79.84,3508677.61,USD_SWAP
USIG,2025-04-30,US26138EAY59,82.12,709885.81,USD_SWAP
USIG,2025-04-30,US29379VBY83,70.99,1139828.4,USD_SWAP
USIG,2025-04-30,US902613AY48,88.22,2678174.44,USD_SWAP
USIG,2025-04-30,US539830BS75,78.73,1014838.03,USD_SWAP
USIG,2025-04-30,US56501RAD89,95.47,1010467.78,USD_SWAP
USIG,2025-04-30,US620076BE80,96.33,708255.01,USD_SWAP
USIG,2025-04-30,US404280AQ21,92.84,1962276.03,USD_SWAP
USIG,2025-04-30,US914453AA36,77.47,419783.18,USD_SWAP
USIG,2025-04-30,US12636YAB83,81.97,243588.54,USD_SWAP
USIG,2025-04-30,US92343VFD10,76.05,1402225.76,USD_SWAP
USIG,2025-04-30,US007903BG12,82.57,775782.49,USD_SWAP
USIG,2025-04-30,US929160AV17,83.43,910939.87,USD_SWAP
USIG,2025-04-30,US202795JP60,76.45,539335.61,USD_SWAP
USIG,2025-04-30,US031162DS61,97.32,3685467.93,USD_SWAP
USIG,2025-04-30,US64952GAT58,72.22,1452668.55,USD_SWAP
USIG,2025-04-30,US68233JBV52,71.44,498434.05,USD_SWAP
USIG,2025-04-30,US110122CR72,80.0,4493015.89,USD_SWAP
USIG,2025-04-30,US06051GHS12,81.26,3047448.98,USD_SWAP
USIG,2025-04-30,US278062AJ30,87.78,916904.89,USD_SWAP
USIG,2025-04-30,US878091BF35,80.18,2450973.8,USD_SWAP
USIG,2025-04-30,US29379VBC63,91.31,1616193.6,USD_SWAP
USIG,2025-04-30,US0778FPAF64,70.64,526324.84,USD_SWAP
USIG,2025-04-30,US20030NDW83,56.58,3386430.2,USD_SWAP
USIG,2025-04-30,US89153VAW90,65.08,669000.99,USD_SWAP
USIG,2025-04-30,US74340XBJ90,81.91,403758.97,USD_SWAP
USIG,2025-04-30,US586054AC25,79.69,252788.68,USD_SWAP
USIG,2025-04-30,US98419MAK62,81.45,568247.8,USD_SWAP
USIG,2025-04-30,US91324PDL31,80.05,1674119.44,USD_SWAP
USIG,2025-04-30,US670346AW54,74.26,681848.79,USD_SWAP
USIG,2025-04-30,US023135CK04,78.35,1393116.25,USD_SWAP
USIG,2025-04-30,US88032WBC91,73.79,2188721.96,USD_SWAP
USIG,2025-04-30,US68233JBG85,77.86,600031.26,USD_SWAP
USIG,2025-04-30,US668138AE03,67.6,999617.76,USD_SWAP
USIG,2025-04-30,US372546AU57,88.48,556370.89,USD_SWAP
USIG,2025-04-30,US651639AV85,95.88,669897.18,USD_SWAP
USIG,2025-04-30,US637432NR27,82.03,525952.91,USD_SWAP
USIG,2025-04-30,US06849RAK86,98.69,1306957.96,USD_SWAP
USIG,2025-04-30,US084423AV48,69.14,407312.47,USD_SWAP
USIG,2025-04-30,US26138EAT64,83.47,616239.57,USD_SWAP
USIG,2025-04-30,US202795JV39,74.02,539779.48,USD_SWAP
USIG,2025-04-30,US036752AS28,70.03,1359279.22,USD_SWAP
USIG,2025-04-30,US797440CC60,71.59,583207.4,USD_SWAP
USIG,2025-04-30,US485134BQ27,79.37,424666.1,USD_SWAP
USIG,2025-04-30,US70213HAF55,64.07,599170.96,USD_SWAP
USIG,2025-04-30,US039483BQ45,83.98,612465.67,USD_SWAP
USIG,2025-04-30,US09256BAK35,76.45,329076.44,USD_SWAP
USIG,2025-04-30,US38141GVS01,86.94,2307034.46,USD_SWAP
USIG,2025-04-30,US29379VCB71,65.05,1072016.27,USD_SWAP
USIG,2025-04-30,US43371HAA14,73.31,479648.55,USD_SWAP
USIG,2025-04-30,US20030NBQ34,84.88,1043883.69,USD_SWAP
USIG,2025-04-30,US12189LBJ98,84.07,1360607.26,USD_SWAP
USIG,2025-04-30,US920253AF89,90.13,541846.94,USD_SWAP
USIG,2025-04-30,US20030NBZ33,76.56,1033980.34,USD_SWAP
USIG,2025-04-30,US06051GJA85,77.77,6320763.08,USD_SWAP
USIG,2025-04-30,US65163LAF67,79.61,550101.88,USD_SWAP
USIG,2025-04-30,US902674A263,83.99,1585607.79,USD_SWAP
USIG,2025-04-30,US86944BAE39,77.89,330497.89,USD_SWAP
USIG,2025-04-30,US13648TAF49,86.57,747184.23,USD_SWAP
USIG,2025-04-30,US209111FZ15,58.04,470923.61,USD_SWAP
USIG,2025-04-30,US26444HAF82,79.55,562591.7,USD_SWAP
USIG,2025-04-30,US29366WAB28,68.58,307909.63,USD_SWAP
USIG,2025-04-30,US579780AP26,79.52,530221.0,USD_SWAP
USIG,2025-04-30,US45791GAA04,77.8,632883.19,USD_SWAP
USIG,2025-04-30,US911312BQ83,80.33,795125.21,USD_SWAP
USIG,2025-04-30,US78409VAN47,84.04,253828.5,USD_SWAP
USIG,2025-04-30,US05348EBE86,81.78,304678.96,USD_SWAP
USIG,2025-04-30,US42217KAX46,106.62,644032.3,USD_SWAP
USIG,2025-04-30,US512807AT55,89.92,1013116.39,USD_SWAP
USIG,2025-04-30,US084423AT91,86.48,621912.64,USD_SWAP
USIG,2025-04-30,US58013MFH25,83.34,943348.78,USD_SWAP
USIG,2025-04-30,US032654AK16,94.82,343412.42,USD_SWAP
USIG,2025-04-30,US87264ACT07,66.88,2843137.29,USD_SWAP
USIG,2025-04-30,US075887BG35,86.0,1311797.72,USD_SWAP
USIG,2025-04-30,US595620AU94,80.44,1066772.52,USD_SWAP
USIG,2025-04-30,US06738EAJ47,93.99,2075343.91,USD_SWAP
USIG,2025-04-30,US15189XAT54,80.42,941094.91,USD_SWAP
USIG,2025-04-30,US42217KBB17,91.46,335901.83,USD_SWAP
USIG,2025-04-30,US878091BD86,88.91,2069911.4,USD_SWAP
USIG,2025-04-30,US501044CT67,91.46,635687.38,USD_SWAP
USIG,2025-04-30,US91412NBC39,76.84,381691.25,USD_SWAP
USIG,2025-04-30,US46647PES11,98.05,3610592.3,USD_SWAP
USIG,2025-04-30,US49271VAK61,73.19,997830.31,USD_SWAP
USIG,2025-04-30,US694475AA20,134.59,241372.48,USD_SWAP
USIG,2025-04-30,US075887CK38,73.36,727444.02,USD_SWAP
USIG,2025-04-30,US655844CN69,71.84,412538.14,USD_SWAP
USIG,2025-04-30,US031162BH25,97.64,613022.27,USD_SWAP
USIG,2025-04-30,US91324PDU30,72.06,1398139.62,USD_SWAP
USIG,2025-04-30,US110122DL93,84.85,1603791.4,USD_SWAP
USIG,2025-04-30,US670346AU98,59.26,429599.5,USD_SWAP
USIG,2025-04-30,US092113AN95,79.59,320233.16,USD_SWAP
USIG,2025-04-30,US416515BA11,107.11,464717.31,USD_SWAP
USIG,2025-04-30,US906548CU41,75.46,620932.22,USD_SWAP
USIG,2025-04-30,US91338CAA36,71.55,383012.4,USD_SWAP
USIG,2025-04-30,US202795JM30,77.06,947410.46,USD_SWAP
USIG,2025-04-30,US26078JAF75,98.13,3238352.8,USD_SWAP
USIG,2025-04-30,US02361DAT72,84.28,592617.85,USD_SWAP
USIG,2025-04-30,US66989HAW88,88.89,853493.55,USD_SWAP
USIG,2025-04-30,US581557BC84,88.62,590285.95,USD_SWAP
USIG,2025-04-30,US68233JBP84,73.67,586515.32,USD_SWAP
USIG,2025-04-30,US110122DW58,71.93,2146502.35,USD_SWAP
USIG,2025-04-30,US94973VBF31,91.5,851076.98,USD_SWAP
USIG,2025-04-30,US91324PFK30,96.99,2246303.15,USD_SWAP
USIG,2025-04-30,US58013MFC38,83.64,1374275.12,USD_SWAP
USIG,2025-04-30,US351837AA79,75.04,142645.27,USD_SWAP
USIG,2025-04-30,US87305QCN97,85.86,877147.29,USD_SWAP
USIG,2025-04-30,US020002BC43,79.71,919521.85,USD_SWAP
USIG,2025-04-30,US00388WAK71,67.23,1133323.12,USD_SWAP
USIG,2025-04-30,US459200KP54,67.62,673153.36,USD_SWAP
USIG,2025-04-30,US882508BQ64,78.54,380771.07,USD_SWAP
USIG,2025-04-30,US20030NCC39,76.07,2274125.65,USD_SWAP
USIG,2025-04-30,US615369AE53,93.72,855628.79,USD_SWAP
USIG,2025-04-30,US637432NT82,81.33,734624.75,USD_SWAP
USIG,2025-04-30,US03040WAV72,79.08,708870.83,USD_SWAP
USIG,2025-04-30,US049560AQ82,78.76,711373.59,USD_SWAP
USIG,2025-04-30,US842329AA23,88.79,534499.34,USD_SWAP
USIG,2025-04-30,US75513ECK55,81.94,1286700.24,USD_SWAP
USIG,2025-04-30,US539830BN88,78.4,1964168.08,USD_SWAP
USIG,2025-04-30,US906548CH30,125.6,626375.4,USD_SWAP
USIG,2025-04-30,US694476AE25,66.57,783231.18,USD_SWAP
USIG,2025-04-30,US030288AB07,90.43,558914.57,USD_SWAP
USIG,2025-04-30,US694476AD42,91.66,622198.44,USD_SWAP
USIG,2025-04-30,US871829BM89,107.43,738879.87,USD_SWAP
USIG,2025-04-30,US29366MAC29,66.35,450612.21,USD_SWAP
USIG,2025-04-30,US007924AJ23,99.14,950792.6,USD_SWAP
USIG,2025-04-30,US00287YBD04,90.15,2391243.25,USD_SWAP
USIG,2025-04-30,US459200JH57,86.79,955424.14,USD_SWAP
USIG,2025-04-30,US571748BD35,80.2,768649.87,USD_SWAP
USIG,2025-04-30,US91324PCZ36,80.56,930169.96,USD_SWAP
USIG,2025-04-30,US03040WAT27,79.88,834871.99,USD_SWAP
USIG,2025-04-30,US391382AB40,79.13,1041952.46,USD_SWAP
USIG,2025-04-30,US110122DK11,82.09,1629300.77,USD_SWAP
USIG,2025-04-30,US90320WAH60,95.01,394464.54,USD_SWAP
USIG,2025-04-30,US927804FY56,74.0,675011.03,USD_SWAP
USIG,2025-04-30,US210518DQ64,80.27,562236.66,USD_SWAP
USIG,2025-04-30,US023135BM78,81.64,2502876.78,USD_SWAP
USIG,2025-04-30,US597861AA19,67.65,500351.12,USD_SWAP
USIG,2025-04-30,US906548CN08,77.25,458897.01,USD_SWAP
USIG,2025-04-30,US875127BJ01,68.16,479113.87,USD_SWAP
USIG,2025-04-30,US91324PCX87,79.89,928066.54,USD_SWAP
USIG,2025-04-30,US09261BAH33,64.07,978852.33,USD_SWAP
USIG,2025-04-30,US136375DB52,83.61,778223.27,USD_SWAP
USIG,2025-04-30,US573284AX46,64.18,1034579.97,USD_SWAP
USIG,2025-04-30,US89352HAL33,90.31,542610.95,USD_SWAP
USIG,2025-04-30,US88579YBP51,72.23,706665.42,USD_SWAP
USIG,2025-04-30,US423012AG85,82.06,708421.69,USD_SWAP
USIG,2025-04-30,US06849RAC60,114.89,488347.81,USD_SWAP
USIG,2025-04-30,US875127BG61,71.15,478247.52,USD_SWAP
USIG,2025-04-30,US655844CC05,78.5,521282.36,USD_SWAP
USIG,2025-04-30,US125523CD06,103.36,592978.66,USD_SWAP
USIG,2025-04-30,US416515BD59,82.91,651331.65,USD_SWAP
USIG,2025-04-30,US049560AP00,81.49,627215.83,USD_SWAP
USIG,2025-04-30,US38141EC311,87.92,2424870.27,USD_SWAP
USIG,2025-04-30,US017175AD24,89.26,500226.72,USD_SWAP
USIG,2025-04-30,US668444AQ57,71.16,279613.44,USD_SWAP
USIG,2025-04-30,US92343VFV18,58.53,1730554.66,USD_SWAP
USIG,2025-04-30,US010392FS24,81.51,695521.07,USD_SWAP
USIG,2025-04-30,US413875AT20,91.51,699450.0,USD_SWAP
USIG,2025-04-30,US913017CP20,77.83,727382.85,USD_SWAP
USIG,2025-04-30,US693304AR87,87.81,408946.79,USD_SWAP
USIG,2025-04-30,US276480AF73,87.44,482014.99,USD_SWAP
USIG,2025-04-30,US172967EW71,123.09,3584960.13,USD_SWAP
USIG,2025-04-30,US06051GGG82,83.59,2595498.55,USD_SWAP
USIG,2025-04-30,US30036FAA93,68.44,466034.82,USD_SWAP
USIG,2025-04-30,US49271VAM28,66.72,499177.18,USD_SWAP
USIG,2025-04-30,US172967JU60,86.15,1299058.88,USD_SWAP
USIG,2025-04-30,US126408HN64,88.39,952959.49,USD_SWAP
USIG,2025-04-30,US641062BE33,88.78,1306209.57,USD_SWAP
USIG,2025-04-30,US571676BB09,99.29,4293689.3,USD_SWAP
USIG,2025-04-30,US478115AB49,78.26,429594.56,USD_SWAP
USIG,2025-04-30,US713448FT00,88.0,729038.09,USD_SWAP
USIG,2025-04-30,US74834LAY65,86.76,527724.61,USD_SWAP
USIG,2025-04-30,US824348BM72,66.14,534097.19,USD_SWAP
USIG,2025-04-30,US126408HK26,81.9,1130100.45,USD_SWAP
USIG,2025-04-30,US62582PAA84,100.88,1028387.78,USD_SWAP
USIG,2025-04-30,US65473QBG73,76.37,796349.85,USD_SWAP
USIG,2025-04-30,US67077MAR97,89.09,680151.78,USD_SWAP
USIG,2025-04-30,US644188BF01,74.21,654669.95,USD_SWAP
USIG,2025-04-30,US65473QBC69,87.97,1085558.44,USD_SWAP
USIG,2025-04-30,US713448EV64,75.07,584813.23,USD_SWAP
USIG,2025-04-30,US03938JAA79,91.91,875072.43,USD_SWAP
USIG,2025-04-30,US907818FN30,57.61,958214.91,USD_SWAP
USIG,2025-04-30,US96950FAF18,103.92,2057970.33,USD_SWAP
USIG,2025-04-30,US59023VAA89,117.13,3084850.6,USD_SWAP
USIG,2025-04-30,US87264ABN46,66.06,3026068.15,USD_SWAP
USIG,2025-04-30,US745332CG90,81.42,696957.05,USD_SWAP
USIG,2025-04-30,US20030NDU28,58.52,5137832.81,USD_SWAP
USIG,2025-04-30,US29360AAB61,96.07,219592.28,USD_SWAP
USIG,2025-04-30,US670346AQ86,82.79,450059.66,USD_SWAP
USIG,2025-04-30,US655844BY34,79.44,914675.56,USD_SWAP
USIG,2025-04-30,US60871RAH30,80.12,2288111.57,USD_SWAP
USIG,2025-04-30,US743756AC23,73.43,488482.26,USD_SWAP
USIG,2025-04-30,US34531XAC83,52.79,236674.84,USD_SWAP
USIG,2025-04-30,US546676AX55,82.58,350541.39,USD_SWAP
USIG,2025-04-30,US86562MCY49,105.67,1665087.4,USD_SWAP
USIG,2025-04-30,US45138LBF94,80.53,649289.51,USD_SWAP
USIG,2025-04-30,US040555DB74,67.04,483126.68,USD_SWAP
USIG,2025-04-30,US251566AA37,71.46,1330077.44,USD_SWAP
USIG,2025-04-30,US92343VFW90,59.84,3218255.03,USD_SWAP
USIG,2025-04-30,US03939AAA51,71.4,981035.91,USD_SWAP
USIG,2025-04-30,US461070AR57,69.6,642555.77,USD_SWAP
USIG,2025-04-30,US38141GGM06,104.28,3940753.26,USD_SWAP
USIG,2025-04-30,US898813AT76,65.03,313673.83,USD_SWAP
USIG,2025-04-30,US26442CBH60,69.99,712266.59,USD_SWAP
USIG,2025-04-30,US00206RBA95,96.48,871245.79,USD_SWAP
USIG,2025-04-30,US026874DF16,88.38,628457.68,USD_SWAP
USIG,2025-04-30,US678858BP55,84.79,285733.94,USD_SWAP
USIG,2025-04-30,US207597EL50,77.59,942123.42,USD_SWAP
USIG,2025-04-30,US74432QCF00,72.47,1609566.37,USD_SWAP
USIG,2025-04-30,US26884TAE29,97.79,900469.21,USD_SWAP
USIG,2025-04-30,US91324PCR10,87.71,2670925.21,USD_SWAP
USIG,2025-04-30,US11135FBG54,73.32,1934196.73,USD_SWAP
USIG,2025-04-30,US610202BP77,95.91,1061825.07,USD_SWAP
USIG,2025-04-30,US01609WAZ59,63.81,1550619.85,USD_SWAP
USIG,2025-04-30,US454889AU09,65.09,443288.52,USD_SWAP
USIG,2025-04-30,US454889AR79,73.42,367069.78,USD_SWAP
USIG,2025-04-30,US202795JG61,82.31,543396.78,USD_SWAP
USIG,2025-04-30,US15189XAY40,71.21,426895.16,USD_SWAP
USIG,2025-04-30,US001192AH64,100.13,715562.71,USD_SWAP
USIG,2025-04-30,US15189XAS71,76.94,553554.34,USD_SWAP
USIG,2025-04-30,US878091BG18,66.38,1253187.07,USD_SWAP
USIG,2025-04-30,US512807AX67,61.38,497540.83,USD_SWAP
USIG,2025-04-30,US491674BL00,82.71,661550.44,USD_SWAP
USIG,2025-04-30,US56068TAD90,116.97,173315.56,USD_SWAP
USIG,2025-04-30,US14918AAD19,67.18,423159.17,USD_SWAP
USIG,2025-04-30,US92343VDC54,79.3,1167070.57,USD_SWAP
USIG,2025-04-30,US101137AU14,88.34,743517.05,USD_SWAP
USIG,2025-04-30,US617482V925,107.46,3171924.86,USD_SWAP
USIG,2025-04-30,US29379VBA08,88.87,2061813.97,USD_SWAP
USIG,2025-04-30,US06051GHA04,76.63,1659822.07,USD_SWAP
USIG,2025-04-30,US927804FW90,77.49,592930.59,USD_SWAP
USIG,2025-04-30,US437076BX94,84.96,1915945.75,USD_SWAP
USIG,2025-04-30,US65339KAV26,94.5,516817.69,USD_SWAP
USIG,2025-04-30,US98978VAP85,84.18,504793.14,USD_SWAP
USIG,2025-04-30,US254687FS06,88.25,2216665.12,USD_SWAP
USIG,2025-04-30,US037833ER75,79.47,1494535.86,USD_SWAP
USIG,2025-04-30,US907818EW48,84.91,565802.52,USD_SWAP
USIG,2025-04-30,US126408HP13,84.99,579620.11,USD_SWAP
USIG,2025-04-30,US578454AF74,62.5,478113.58,USD_SWAP
USIG,2025-04-30,US210518CY08,78.97,181780.17,USD_SWAP
USIG,2025-04-30,US00287YCB39,81.3,7014352.03,USD_SWAP
USIG,2025-04-30,US686514AF73,78.81,527476.05,USD_SWAP
USIG,2025-04-30,US655844CH91,63.17,748401.5,USD_SWAP
USIG,2025-04-30,US06849RAG74,98.35,1304363.01,USD_SWAP
USIG,2025-04-30,US26884TAS15,80.06,784805.39,USD_SWAP
USIG,2025-04-30,US578454AD27,79.75,236601.27,USD_SWAP
USIG,2025-04-30,US05348EBB48,79.36,313821.36,USD_SWAP
USIG,2025-04-30,US668138AA80,75.36,1506527.05,USD_SWAP
USIG,2025-04-30,US209111FY40,76.97,1185573.28,USD_SWAP
USIG,2025-04-30,US976826BF39,116.52,462243.33,USD_SWAP
USIG,2025-04-30,US191241AF58,94.14,515261.26,USD_SWAP
USIG,2025-04-30,US95709TAM27,81.07,443652.97,USD_SWAP
USIG,2025-04-30,US615369AY18,73.52,596836.68,USD_SWAP
USIG,2025-04-30,US29379VAV53,98.87,1151736.2,USD_SWAP
USIG,2025-04-30,US372546AW14,79.44,870097.6,USD_SWAP
USIG,2025-04-30,US13648TAE73,90.74,645601.8,USD_SWAP
USIG,2025-04-30,US45687AAG76,100.38,798130.81,USD_SWAP
USIG,2025-04-30,US615369AX35,60.67,390114.88,USD_SWAP
USIG,2025-04-30,US91324PDF62,73.89,1079619.46,USD_SWAP
USIG,2025-04-30,US08661UAB26,62.58,333662.8,USD_SWAP
USIG,2025-04-30,US461070AT14,63.16,161015.5,USD_SWAP
USIG,2025-04-30,US655844BR82,86.72,858123.91,USD_SWAP
USIG,2025-04-30,US58013MFA71,89.9,2270716.04,USD_SWAP
USIG,2025-04-30,US67077MAG33,97.25,687535.57,USD_SWAP
USIG,2025-04-30,US749685AW30,81.28,383452.36,USD_SWAP
USIG,2025-04-30,US94973VBK26,86.5,1040119.03,USD_SWAP
USIG,2025-04-30,US29379VCA98,64.67,1053808.38,USD_SWAP
USIG,2025-04-30,US20030NBK63,88.11,587131.3,USD_SWAP
USIG,2025-04-30,US375558BD48,88.52,2960876.73,USD_SWAP
USIG,2025-04-30,US20826FAC05,81.84,1061122.42,USD_SWAP
USIG,2025-04-30,US26442CAU80,76.83,532375.62,USD_SWAP
USIG,2025-04-30,US907818FC74,82.45,775246.76,USD_SWAP
USIG,2025-04-30,US46625HLL23,90.73,2557985.61,USD_SWAP
USIG,2025-04-30,US701094AP92,77.57,981533.55,USD_SWAP
USIG,2025-04-30,US678858BS94,75.46,468708.49,USD_SWAP
USIG,2025-04-30,US254687FB70,88.41,504215.28,USD_SWAP
USIG,2025-04-30,US059165EJ51,74.01,354272.77,USD_SWAP
USIG,2025-04-30,US824348BP04,59.81,466041.89,USD_SWAP
USIG,2025-04-30,US437076BP60,69.08,807911.42,USD_SWAP
USIG,2025-04-30,US797440BY99,66.97,447289.93,USD_SWAP
USIG,2025-04-30,US449276AF17,94.36,1303922.73,USD_SWAP
USIG,2025-04-30,US26884TAN28,84.59,648702.3,USD_SWAP
USIG,2025-04-30,US571676AF22,77.17,864956.01,USD_SWAP
USIG,2025-04-30,US745332CJ30,66.05,584458.73,USD_SWAP
USIG,2025-04-30,US61746BEG77,83.19,2750646.22,USD_SWAP
USIG,2025-04-30,US58013MFK53,71.93,1932279.29,USD_SWAP
USIG,2025-04-30,US487836BQ08,85.13,972238.15,USD_SWAP
USIG,2025-04-30,US20030NDQ16,52.09,993204.28,USD_SWAP
USIG,2025-04-30,US478160CX03,99.09,1325593.58,USD_SWAP
USIG,2025-04-30,US134429BK47,64.06,504894.13,USD_SWAP
USIG,2025-04-30,US58013MEV28,86.04,778313.22,USD_SWAP
USIG,2025-04-30,US571748CE09,96.07,734217.81,USD_SWAP
USIG,2025-04-30,US110122DJ48,91.6,1124793.62,USD_SWAP
USIG,2025-04-30,US491674BM82,66.71,544255.97,USD_SWAP
USIG,2025-04-30,US007589AB01,81.75,311312.51,USD_SWAP
USIG,2025-04-30,US209111FG34,84.76,965155.34,USD_SWAP
USIG,2025-04-30,US210518DD51,83.0,732311.14,USD_SWAP
USIG,2025-04-30,US02361DAM20,88.51,437656.82,USD_SWAP
USIG,2025-04-30,US63111XAB73,65.97,611482.12,USD_SWAP
USIG,2025-04-30,US65163LAD10,99.52,791068.09,USD_SWAP
USIG,2025-04-30,US745332CD69,97.78,269330.55,USD_SWAP
USIG,2025-04-30,US886546AD24,90.01,438132.84,USD_SWAP
USIG,2025-04-30,US84859DAA54,66.57,383600.42,USD_SWAP
USIG,2025-04-30,US50076QAE61,90.67,2223141.54,USD_SWAP
USIG,2025-04-30,US479281AA53,96.39,355665.44,USD_SWAP
USIG,2025-04-30,US03040WAP05,77.83,485295.3,USD_SWAP
USIG,2025-04-30,US72014TAE91,59.41,458374.2,USD_SWAP
USIG,2025-04-30,US23338VAR78,72.46,457754.79,USD_SWAP
USIG,2025-04-30,US931108AA21,66.23,96352.22,USD_SWAP
USIG,2025-04-30,US98420EAB11,94.45,399842.6,USD_SWAP
USIG,2025-04-30,US001055AR35,77.86,502893.25,USD_SWAP
USIG,2025-04-30,US615369AT23,66.05,267083.33,USD_SWAP
USIG,2025-04-30,US59156RBL15,87.71,604373.74,USD_SWAP
USIG,2025-04-30,US63946BAG59,101.88,501162.25,USD_SWAP
USIG,2025-04-30,US773903AJ82,81.15,729519.7,USD_SWAP
USIG,2025-04-30,US666807BP60,78.27,2597582.08,USD_SWAP
USIG,2025-04-30,US202795JL56,74.21,675197.6,USD_SWAP
USIG,2025-04-30,US369604BY81,82.87,437620.74,USD_SWAP
USIG,2025-04-30,US743315AP89,84.92,467060.41,USD_SWAP
USIG,2025-04-30,US30231GBG64,82.88,3095857.9,USD_SWAP
USIG,2025-04-30,US68902VAM90,67.85,854224.02,USD_SWAP
USIG,2025-04-30,US110122EJ39,97.86,780682.7,USD_SWAP
USIG,2025-04-30,US031162BK53,92.41,1141174.45,USD_SWAP
USIG,2025-04-30,US833034AL58,79.67,536290.15,USD_SWAP
USIG,2025-04-30,US575767AQ12,68.13,697948.17,USD_SWAP
USIG,2025-04-30,US677415CU30,60.19,570619.27,USD_SWAP
USIG,2025-04-30,US26443TAB26,66.27,499996.03,USD_SWAP
USIG,2025-04-30,US678858BL42,99.69,255065.24,USD_SWAP
USIG,2025-04-30,US744482BM11,71.42,464376.4,USD_SWAP
USIG,2025-04-30,US05523UAL44,88.15,559467.88,USD_SWAP
USIG,2025-04-30,US01959LAC63,76.18,482906.02,USD_SWAP
USIG,2025-04-30,US717081EV18,77.85,1518156.77,USD_SWAP
USIG,2025-04-30,US26884ABH59,77.6,259158.91,USD_SWAP
USIG,2025-04-30,US95709TAQ31,66.32,487691.95,USD_SWAP
USIG,2025-04-30,US27409LAE39,62.21,798768.61,USD_SWAP
USIG,2025-04-30,US93884PDY34,72.46,568348.13,USD_SWAP
USIG,2025-04-30,US693304AW72,76.75,784982.52,USD_SWAP
USIG,2025-04-30,US678858BQ39,78.1,322173.2,USD_SWAP
USIG,2025-04-30,US91324PEF53,65.98,2022606.91,USD_SWAP
USIG,2025-04-30,US67021CAJ62,83.86,359220.29,USD_SWAP
USIG,2025-04-30,US744320AY89,76.49,1167535.12,USD_SWAP
USIG,2025-04-30,US927804FT61,80.82,454770.01,USD_SWAP
USIG,2025-04-30,US017175AF71,65.95,605913.02,USD_SWAP
USIG,2025-04-30,US26442EAE05,73.8,443310.82,USD_SWAP
USIG,2025-04-30,US03740LAB80,60.34,535951.42,USD_SWAP
USIG,2025-04-30,US036752AM57,64.34,985248.57,USD_SWAP
USIG,2025-04-30,US747525AV54,82.37,2038109.94,USD_SWAP
USIG,2025-04-30,US845743BU60,64.4,586731.21,USD_SWAP
USIG,2025-04-30,US744448CS82,65.77,557846.87,USD_SWAP
USIG,2025-04-30,US254687EX00,91.23,592078.84,USD_SWAP
USIG,2025-04-30,US46625HJM34,99.42,1835009.79,USD_SWAP
USIG,2025-04-30,US29268BAF85,101.09,2303684.54,USD_SWAP
USIG,2025-04-30,US571748BC51,83.09,667871.72,USD_SWAP
USIG,2025-04-30,US74432QCA13,86.24,984341.33,USD_SWAP
USIG,2025-04-30,US59562VBD82,93.34,1016508.98,USD_SWAP
USIG,2025-04-30,US59156RBG20,89.83,1393213.03,USD_SWAP
USIG,2025-04-30,US031162BZ23,83.24,2703405.16,USD_SWAP
USIG,2025-04-30,US141781BF09,88.68,872408.8,USD_SWAP
USIG,2025-04-30,US50076QAN60,106.89,979817.71,USD_SWAP
USIG,2025-04-30,US685218AB52,98.02,957533.26,USD_SWAP
USIG,2025-04-30,US606839AB40,98.48,505663.52,USD_SWAP
USIG,2025-04-30,US30161MAG87,103.84,1490811.76,USD_SWAP
USIG,2025-04-30,US09778PAC95,65.63,585461.28,USD_SWAP
USIG,2025-04-30,US03523TBT43,84.62,2314785.19,USD_SWAP
USIG,2025-04-30,US136375CV26,84.83,1007070.94,USD_SWAP
USIG,2025-04-30,US907818EM65,74.84,1269142.22,USD_SWAP
USIG,2025-04-30,US75513ECJ82,88.83,596833.03,USD_SWAP
USIG,2025-04-30,US92343VGB45,70.86,3829990.62,USD_SWAP
USIG,2025-04-30,US172967FX46,101.56,1512231.61,USD_SWAP
USIG,2025-04-30,US701094AL88,79.87,716304.48,USD_SWAP
USIG,2025-04-30,US035242AN64,90.74,2097721.36,USD_SWAP
USIG,2025-04-30,US406216AW19,107.7,1254712.01,USD_SWAP
USIG,2025-04-30,US438516BS48,75.31,627058.48,USD_SWAP
